joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-0.063665,0.046049,0.022679,-0.078088,-0.092011,0.394830,0.089004,-0.343348,0.008967,0.179850,0.080297,0.129912,0.542782,0.164275,0.329101,2.251500,-0.868516,-0.143574,0.261800,1.681894,0.950024,0.510652,-0.265653,-0.594089,0.761265,-0.252209,0.238576,0.098666,0.926204
-0.060784,0.059670,0.037425,-0.069025,-0.090689,0.383686,0.078670,-0.362049,-0.003083,0.166665,0.068472,0.133919,0.521817,0.166679,0.314868,2.251500,-0.884257,-0.140325,0.261800,1.696241,0.953836,0.516630,-0.288404,-0.596507,0.780799,-0.240951,0.246270,0.077877,0.929562
-0.058988,0.070619,0.050222,-0.060675,-0.089958,0.373771,0.069441,-0.381500,-0.013151,0.156161,0.058992,0.137761,0.503196,0.169465,0.298624,2.251500,-0.901705,-0.137094,0.261800,1.707984,0.954719,0.525308,-0.309210,-0.596817,0.799735,-0.228929,0.253772,0.057047,0.933024
-0.059364,0.076226,0.059123,-0.053754,-0.090410,0.366316,0.062424,-0.402449,-0.019259,0.151017,0.054203,0.141273,0.489265,0.173018,0.278358,2.251500,-0.922566,-0.133899,0.261800,1.714521,0.949744,0.539386,-0.326122,-0.592908,0.817472,-0.215382,0.260891,0.036136,0.936696
-0.061382,0.079813,0.064678,-0.047853,-0.089625,0.358965,0.051460,-0.419651,-0.022298,0.149337,0.051114,0.143427,0.479629,0.176566,0.258742,2.251500,-0.942275,-0.133257,0.259719,1.719630,0.943487,0.552392,-0.338263,-0.593665,0.831590,-0.206558,0.268213,0.017962,0.941450
-0.064222,0.082390,0.068561,-0.042461,-0.088220,0.351668,0.038523,-0.434979,-0.023804,0.149389,0.048873,0.144902,0.472140,0.180112,0.239450,2.251500,-0.961408,-0.133893,0.256597,1.724027,0.936589,0.564864,-0.348019,-0.596753,0.843899,-0.200097,0.275637,0.001157,0.946745
-0.068150,0.079750,0.065577,-0.034457,-0.080467,0.345576,0.034574,-0.435156,-0.021192,0.151952,0.049781,0.147303,0.467800,0.184887,0.241736,2.251500,-0.975371,-0.134827,0.253761,1.728873,0.931959,0.575266,-0.352725,-0.610800,0.850245,-0.196026,0.284515,-0.012633,0.950563
-0.071132,0.077434,0.062044,-0.027718,-0.073404,0.339416,0.030800,-0.435129,-0.018902,0.154261,0.050862,0.149442,0.466584,0.190232,0.246126,2.251500,-0.987447,-0.136642,0.251568,1.731492,0.926175,0.583482,-0.355248,-0.624389,0.855520,-0.193558,0.292720,-0.027802,0.954955
-0.072221,0.075766,0.057414,-0.023508,-0.067723,0.333119,0.027378,-0.434693,-0.017255,0.156059,0.052292,0.151053,0.471612,0.196718,0.254726,2.251500,-0.995753,-0.140219,0.250662,1.729653,0.918083,0.587328,-0.353405,-0.637065,0.858654,-0.194293,0.299577,-0.045729,0.960491
-0.075532,0.072914,0.054014,-0.019603,-0.062137,0.325317,0.023729,-0.436098,-0.016490,0.160906,0.054107,0.151828,0.481656,0.203072,0.264271,2.251500,-1.002762,-0.145510,0.251733,1.722744,0.904540,0.588675,-0.350982,-0.644478,0.856928,-0.197005,0.303100,-0.060827,0.966222
-0.079955,0.069471,0.051229,-0.015851,-0.056600,0.316763,0.019967,-0.438423,-0.016168,0.167277,0.056115,0.152185,0.494208,0.209362,0.274288,2.251500,-1.009123,-0.151658,0.253792,1.713299,0.888273,0.588772,-0.348270,-0.649260,0.852773,-0.200705,0.304957,-0.074511,0.972051
-0.085308,0.061166,0.048709,-0.013766,-0.047096,0.306068,0.014020,-0.431695,-0.014468,0.175156,0.061759,0.153067,0.506470,0.221108,0.303877,2.251500,-1.017096,-0.163259,0.258597,1.702605,0.867841,0.585834,-0.348190,-0.648177,0.841025,-0.203883,0.303161,-0.082651,0.976576
-0.091234,0.051978,0.046991,-0.011744,-0.037192,0.294512,0.008945,-0.426650,-0.012673,0.184373,0.068103,0.154572,0.518556,0.233699,0.335047,2.251500,-1.026331,-0.175410,0.261800,1.689590,0.844189,0.583480,-0.348488,-0.641397,0.828125,-0.207221,0.299064,-0.086738,0.978555
-0.098306,0.041021,0.046878,-0.009848,-0.026489,0.281232,0.005617,-0.424975,-0.010685,0.196263,0.075847,0.157320,0.530291,0.247982,0.369374,2.251500,-1.038089,-0.188661,0.261800,1.671931,0.814093,0.582291,-0.349543,-0.623226,0.812925,-0.210879,0.290367,-0.082719,0.975442
-0.103805,0.027444,0.049597,-0.009121,-0.019438,0.267030,0.003234,-0.426272,-0.009701,0.210508,0.093337,0.161571,0.540896,0.264822,0.399795,2.251500,-1.056520,-0.202732,0.261800,1.648436,0.777353,0.578573,-0.356874,-0.592228,0.795341,-0.214282,0.273901,-0.077893,0.970742
-0.108518,0.012556,0.053734,-0.008979,-0.014215,0.252367,0.001324,-0.429054,-0.009218,0.225931,0.115699,0.166573,0.550936,0.282939,0.428262,2.251500,-1.078288,-0.217211,0.261800,1.622024,0.737290,0.573590,-0.367343,-0.554816,0.776565,-0.217557,0.253550,-0.072665,0.965249
-0.110957,-0.011875,0.059415,-0.012411,-0.027938,0.234442,0.004187,-0.436097,-0.009778,0.250248,0.178475,0.178081,0.549144,0.277832,0.434954,2.251500,-1.111437,-0.219994,0.261800,1.586942,0.686719,0.572570,-0.387700,-0.507311,0.765578,-0.221040,0.222405,-0.053780,0.947612
-0.116866,-0.051513,0.065372,-0.017095,-0.059117,0.219648,0.009203,-0.441845,-0.010343,0.286502,0.285023,0.191365,0.544210,0.264364,0.424901,2.251500,-1.158539,-0.217443,0.261800,1.545749,0.626568,0.578598,-0.415529,-0.454068,0.756391,-0.224248,0.183098,-0.029319,0.923450
-0.129717,-0.121563,0.071883,-0.024282,-0.125205,0.211118,0.018521,-0.445006,-0.010919,0.346630,0.479117,0.208204,0.532993,0.234176,0.381358,2.251500,-1.233546,-0.204224,0.261800,1.492335,0.547259,0.598719,-0.458302,-0.389350,0.750805,-0.226909,0.127468,0.006291,0.886239
-0.162717,-0.220813,0.085218,-0.026690,-0.222278,0.200551,0.042719,-0.431669,-0.015210,0.440678,0.726291,0.234209,0.503362,0.160966,0.316399,2.251500,-1.311600,-0.174221,0.261800,1.424859,0.449125,0.626192,-0.478875,-0.330857,0.741724,-0.230328,0.067448,0.038968,0.836526
-0.205790,-0.334663,0.101966,-0.026709,-0.334843,0.188965,0.074355,-0.410083,-0.021358,0.551687,1.000004,0.264798,0.464524,0.066245,0.240733,2.251500,-1.391178,-0.135826,0.261800,1.350351,0.341578,0.657341,-0.488349,-0.275477,0.730897,-0.234126,0.005233,0.070177,0.780562
-0.282918,-0.470437,0.135087,-0.006901,-0.440258,0.155115,0.128078,-0.344827,-0.020345,0.751257,1.201374,0.259797,0.452162,-0.121098,0.115444,2.231454,-1.407890,-0.092751,0.251836,1.227046,0.172448,0.671021,-0.453463,-0.232130,0.686492,-0.277767,-0.074307,0.192756,0.611612
-0.356803,-0.597904,0.174090,0.019760,-0.545654,0.142274,0.181060,-0.288488,-0.008645,0.941803,1.344087,0.255439,0.417908,-0.299610,-0.005480,2.173673,-1.436979,-0.050927,0.235766,1.114637,0.000193,0.684831,-0.375548,-0.212685,0.619694,-0.322900,-0.148734,0.311505,0.427776
-0.424203,-0.708754,0.224856,0.060126,-0.651013,0.171454,0.232561,-0.249985,0.024430,1.114299,1.369487,0.252367,0.339872,-0.460458,-0.117674,2.040423,-1.490822,-0.011607,0.207484,1.024021,-0.178313,0.698897,-0.211575,-0.241045,0.508110,-0.371019,-0.212938,0.422594,0.214166
-0.489727,-0.793699,0.265480,0.091277,-0.722104,0.209771,0.254404,-0.222582,0.080093,1.278285,1.308130,0.267905,0.202753,-0.586592,-0.163596,1.912364,-1.563791,0.024861,0.200097,0.974322,-0.313102,0.752323,0.023256,-0.337259,0.355815,-0.384571,-0.232756,0.445376,-0.003467
-0.554313,-0.865690,0.301032,0.117819,-0.776062,0.252658,0.261419,-0.200729,0.147050,1.438016,1.203394,0.292748,0.036092,-0.695369,-0.176382,1.786901,-1.646324,0.059902,0.203158,0.945082,-0.426032,0.825427,0.293517,-0.467400,0.183163,-0.380840,-0.230383,0.424004,-0.223112
-0.625915,-0.924557,0.343854,0.129588,-0.792327,0.240889,0.251982,-0.189796,0.222821,1.585503,1.108592,0.289390,-0.147949,-0.762562,-0.153387,1.776776,-1.649508,0.068106,0.197250,0.899625,-0.447203,0.961583,0.520540,-0.543913,0.286341,-0.311155,-0.224536,0.219250,-0.348113
-0.697456,-0.979715,0.379976,0.135702,-0.805857,0.225572,0.241262,-0.180019,0.288267,1.719372,1.029578,0.288559,-0.311687,-0.819933,-0.130694,1.770720,-1.652529,0.074405,0.190972,0.855595,-0.461256,1.079608,0.724336,-0.607862,0.366062,-0.247993,-0.207613,0.051562,-0.419743
-0.768875,-1.027458,0.402700,0.130505,-0.813916,0.203157,0.227977,-0.172555,0.333062,1.826002,0.982140,0.292785,-0.434822,-0.857663,-0.108604,1.772801,-1.655222,0.076897,0.183953,0.814422,-0.461072,1.161368,0.881680,-0.646682,0.398869,-0.197877,-0.168536,-0.041995,-0.384628
-0.840206,-1.073924,0.415512,0.125718,-0.820366,0.186057,0.217437,-0.165866,0.367127,1.913190,0.954780,0.294012,-0.530610,-0.870837,-0.092362,1.779640,-1.658575,0.079840,0.171816,0.787453,-0.454985,1.214232,0.978706,-0.665206,0.414172,-0.164449,-0.145834,-0.102431,-0.358033
-0.911492,-1.119752,0.423370,0.121136,-0.826012,0.171615,0.208269,-0.159564,0.395827,1.990656,0.937459,0.293739,-0.612725,-0.871735,-0.079044,1.788858,-1.662256,0.083008,0.157120,0.767586,-0.445946,1.252649,1.045573,-0.673581,0.420722,-0.139366,-0.131320,-0.146306,-0.335699
-0.966730,-1.155092,0.422795,0.114243,-0.825351,0.168608,0.200290,-0.141287,0.416693,2.043468,0.941529,0.294720,-0.663721,-0.872271,-0.058961,1.790156,-1.659975,0.079982,0.147661,0.755643,-0.433020,1.266187,1.079490,-0.689983,0.423450,-0.123414,-0.118714,-0.172755,-0.319676
-1.016105,-1.189337,0.404913,0.104824,-0.830453,0.189974,0.191410,-0.127532,0.431091,2.091392,0.952198,0.278532,-0.745591,-0.872637,-0.049406,1.753675,-1.669239,0.074358,0.137530,0.722530,-0.374730,1.270459,1.081684,-0.707731,0.426745,-0.108825,-0.110272,-0.201026,-0.306478
-1.053757,-1.221391,0.352417,0.090350,-0.847078,0.260084,0.180726,-0.122826,0.432555,2.129537,0.976066,0.228009,-0.889210,-0.872662,-0.060908,1.641635,-1.701592,0.063534,0.126054,0.647077,-0.225713,1.256196,1.020435,-0.728170,0.431178,-0.096962,-0.110162,-0.232943,-0.298930
-1.078318,-1.239573,0.350184,0.090173,-0.840224,0.254758,0.182832,-0.110506,0.440380,2.157169,0.976956,0.198411,-0.967119,-0.872433,-0.059001,1.643775,-1.685287,0.054345,0.122472,0.610109,-0.164802,1.254672,1.035477,-0.738802,0.436005,-0.095218,-0.105080,-0.241295,-0.301773
-1.096333,-1.250820,0.373082,0.097144,-0.821630,0.211712,0.191331,-0.094379,0.451386,2.179543,0.966356,0.179274,-1.012173,-0.872076,-0.050389,1.703007,-1.644652,0.045974,0.122836,0.592384,-0.147944,1.259517,1.088666,-0.744531,0.441028,-0.098533,-0.097513,-0.237864,-0.309811
-1.101703,-1.259205,0.370449,0.098161,-0.818364,0.188803,0.194873,-0.085940,0.451204,2.186909,0.967287,0.170549,-1.055110,-0.871739,-0.043176,1.731035,-1.618891,0.037550,0.120946,0.582410,-0.118139,1.269623,1.114675,-0.762331,0.447584,-0.095536,-0.102160,-0.241749,-0.309908
-1.105595,-1.265369,0.365562,0.098691,-0.814271,0.169963,0.197472,-0.079276,0.449480,2.192019,0.966604,0.163851,-1.097263,-0.871425,-0.037796,1.753007,-1.595748,0.029538,0.119966,0.573120,-0.086448,1.279678,1.136561,-0.778736,0.454431,-0.093292,-0.107363,-0.245806,-0.309863
-1.106528,-1.267090,0.356166,0.098245,-0.808526,0.159261,0.198186,-0.076164,0.444673,2.192617,0.962696,0.161208,-1.137847,-0.871159,-0.036083,1.762867,-1.577843,0.022350,0.120806,0.565196,-0.050986,1.289633,1.150203,-0.792349,0.461858,-0.092559,-0.113679,-0.250206,-0.309535
-1.103894,-1.266249,0.344936,0.097355,-0.803394,0.153032,0.198694,-0.073640,0.438940,2.189799,0.959339,0.159516,-1.176142,-0.870993,-0.033834,1.766067,-1.563376,0.016733,0.121774,0.558403,-0.012978,1.298659,1.160725,-0.805702,0.469433,-0.092532,-0.119055,-0.252604,-0.309827
-1.099477,-1.264127,0.332789,0.096244,-0.798567,0.149040,0.199099,-0.071410,0.432744,2.185274,0.956257,0.158299,-1.213293,-0.870878,-0.031316,1.765936,-1.550627,0.011902,0.122807,0.552176,0.026305,1.307222,1.169686,-0.818924,0.477082,-0.092859,-0.123960,-0.254001,-0.310430
-1.092052,-1.261126,0.321252,0.094527,-0.793430,0.150103,0.199100,-0.069552,0.423870,2.175344,0.949929,0.155757,-1.246950,-0.870828,-0.025998,1.761157,-1.544349,0.008597,0.127337,0.548979,0.067505,1.317203,1.176964,-0.831143,0.481667,-0.094562,-0.128785,-0.253139,-0.311563
-1.084047,-1.258066,0.309951,0.093477,-0.788795,0.152033,0.199034,-0.068421,0.415542,2.165124,0.944584,0.153358,-1.279998,-0.870819,-0.021548,1.755295,-1.538339,0.005843,0.131210,0.545822,0.108492,1.326420,1.184322,-0.842832,0.485896,-0.096171,-0.132977,-0.252312,-0.313071
-1.074882,-1.254887,0.299124,0.093761,-0.785166,0.155696,0.198834,-0.068743,0.408307,2.154325,0.941205,0.151244,-1.311829,-0.870894,-0.018833,1.747266,-1.532866,0.004188,0.133772,0.542746,0.149054,1.334108,1.191839,-0.853462,0.489414,-0.097590,-0.135903,-0.251556,-0.315324
-1.064576,-1.250358,0.288645,0.092980,-0.781831,0.160491,0.196917,-0.069459,0.401882,2.141788,0.940495,0.147393,-1.341527,-0.871000,-0.021194,1.738418,-1.527376,0.002484,0.137305,0.541629,0.189959,1.340863,1.201306,-0.866757,0.491356,-0.099350,-0.136975,-0.247252,-0.317098
-1.053700,-1.245154,0.278341,0.091668,-0.778645,0.165853,0.194142,-0.070373,0.395862,2.128382,0.941119,0.142676,-1.370159,-0.871122,-0.026092,1.729161,-1.521876,0.000755,0.141323,0.541490,0.231036,1.347152,1.211747,-0.881383,0.492510,-0.101280,-0.137121,-0.241175,-0.318632
-1.040345,-1.238614,0.267324,0.097547,-0.777121,0.171975,0.193149,-0.071821,0.390257,2.110402,0.948702,0.136868,-1.396703,-0.871359,-0.040014,1.721312,-1.516862,0.000670,0.144227,0.542900,0.271553,1.350706,1.219627,-0.890756,0.490950,-0.104716,-0.137600,-0.231203,-0.321913
-1.027165,-1.232311,0.256203,0.104312,-0.775717,0.177820,0.190861,-0.072781,0.384753,2.094361,0.959611,0.129262,-1.422833,-0.871582,-0.054716,1.714281,-1.509861,0.001088,0.146171,0.545957,0.311585,1.352493,1.227073,-0.902528,0.490856,-0.108517,-0.137400,-0.218950,-0.324840
-1.014334,-1.226480,0.244872,0.112852,-0.774555,0.183113,0.185984,-0.072764,0.379449,2.082198,0.977174,0.118059,-1.448136,-0.871776,-0.070977,1.708885,-1.498886,0.002512,0.146196,0.552304,0.350646,1.350748,1.233654,-0.919097,0.493695,-0.113048,-0.135841,-0.202136,-0.327056
-0.999902,-1.216881,0.233013,0.125201,-0.776822,0.187445,0.182286,-0.077699,0.375454,2.064600,0.998624,0.104617,-1.471211,-0.871987,-0.090220,1.706513,-1.487165,0.004521,0.146348,0.560822,0.389888,1.347180,1.239829,-0.933104,0.494252,-0.119011,-0.133866,-0.182460,-0.329427
-0.984670,-1.205398,0.220889,0.139456,-0.780804,0.191296,0.179178,-0.085109,0.372114,2.044286,1.022016,0.090056,-1.493172,-0.872206,-0.110953,1.705653,-1.475072,0.006821,0.146564,0.570424,0.429220,1.342700,1.245803,-0.945830,0.493669,-0.125690,-0.131682,-0.161354,-0.331876
-0.959601,-1.186506,0.208111,0.155947,-0.782920,0.196136,0.175549,-0.089655,0.369367,2.022852,1.046952,0.070157,-1.511191,-0.872264,-0.130350,1.708266,-1.454994,0.006331,0.147399,0.584400,0.467506,1.332194,1.251123,-0.956085,0.490365,-0.136989,-0.128906,-0.131739,-0.333716
-0.931947,-1.164485,0.195489,0.173365,-0.786697,0.200962,0.171426,-0.095144,0.366319,2.000111,1.070251,0.047930,-1.526446,-0.872313,-0.149614,1.712715,-1.432391,0.004167,0.149311,0.600358,0.506603,1.317506,1.256005,-0.966478,0.484656,-0.150856,-0.126068,-0.097543,-0.336205
-0.899121,-1.136206,0.183180,0.192638,-0.793798,0.205760,0.166311,-0.102518,0.362668,1.974757,1.090274,0.021046,-1.536172,-0.872342,-0.168612,1.720835,-1.404740,-0.001345,0.153377,0.620283,0.547323,1.294456,1.260009,-0.977147,0.474140,-0.169862,-0.123104,-0.054187,-0.339991
-0.865863,-1.100034,0.163352,0.212539,-0.792206,0.213182,0.156056,-0.100477,0.360227,1.949564,1.104086,-0.013246,-1.545493,-0.872363,-0.177432,1.726703,-1.361727,-0.006752,0.168004,0.642841,0.595295,1.245437,1.267211,-0.989875,0.456860,-0.202976,-0.116949,0.026635,-0.338664
-0.832389,-1.059917,0.139765,0.232756,-0.786267,0.221915,0.143231,-0.093729,0.358390,1.924451,1.114793,-0.051243,-1.554613,-0.872380,-0.181164,1.731445,-1.311033,-0.012106,0.187911,0.666717,0.646893,1.183432,1.276013,-1.003633,0.436198,-0.243145,-0.109198,0.126188,-0.334782
-0.792659,-1.011921,0.110601,0.255167,-0.775609,0.228815,0.128807,-0.078050,0.359658,1.904088,1.113131,-0.089707,-1.543135,-0.872217,-0.162858,1.735975,-1.232977,-0.023916,0.216718,0.681596,0.699547,1.053917,1.278269,-1.009089,0.397124,-0.287582,-0.086713,0.220379,-0.299426
-0.750980,-0.958527,0.082373,0.285646,-0.763193,0.231987,0.114455,-0.071421,0.357776,1.881349,1.096566,-0.126075,-1.526353,-0.872220,-0.137330,1.744877,-1.142436,-0.035452,0.241098,0.691170,0.758411,0.899487,1.269661,-1.007992,0.357647,-0.333527,-0.061511,0.315386,-0.232904
-0.705404,-0.894338,0.056017,0.332262,-0.747264,0.227700,0.100247,-0.082891,0.349594,1.853858,1.050195,-0.158252,-1.498964,-0.872554,-0.097359,1.762523,-1.026921,-0.046438,0.256624,0.690133,0.829694,0.695226,1.239328,-0.993789,0.317362,-0.382487,-0.030875,0.412026,-0.104047
-0.679906,-0.827263,0.015454,0.375418,-0.749489,0.211656,0.081198,-0.102361,0.346054,1.828100,0.980508,-0.179488,-1.518510,-0.872667,-0.071660,1.812596,-0.914848,-0.065239,0.261800,0.702940,0.892675,0.528027,1.178377,-0.939877,0.328388,-0.429216,-0.025567,0.480078,-0.013168
-0.664446,-0.758746,-0.032211,0.416844,-0.760792,0.189734,0.059728,-0.125831,0.344836,1.803210,0.899165,-0.195254,-1.561524,-0.872670,-0.053097,1.878883,-0.804497,-0.087945,0.261800,0.722671,0.951505,0.379359,1.102119,-0.866109,0.365069,-0.474829,-0.032921,0.533835,0.058723
-0.663671,-0.706725,-0.085647,0.461054,-0.787162,0.163742,0.028993,-0.133535,0.334142,1.793627,0.833740,-0.172663,-1.656420,-0.872670,-0.069102,1.957786,-0.709942,-0.120329,0.261800,0.776851,0.996563,0.298121,1.019388,-0.810693,0.411478,-0.491635,-0.060739,0.573730,0.042121
-0.665830,-0.664879,-0.111012,0.510426,-0.814898,0.140262,-0.003946,-0.134903,0.314420,1.786524,0.788868,-0.052638,-1.751650,-0.872670,-0.090177,2.058610,-0.647517,-0.150848,0.261800,0.936259,1.032154,0.238696,0.932491,-0.764542,0.482342,-0.503082,-0.097645,0.616119,0.010285
-0.673858,-0.643382,-0.080238,0.570120,-0.845367,0.121808,-0.041292,-0.123600,0.276644,1.784378,0.785101,0.262256,-1.847546,-0.872670,-0.121394,2.203277,-0.649356,-0.177640,0.261800,1.306121,1.048810,0.222895,0.837264,-0.736919,0.602117,-0.503810,-0.152727,0.663496,-0.052022
-0.688112,-0.620809,-0.120673,0.619935,-0.875304,0.132536,-0.080316,-0.107898,0.248296,1.785067,0.789091,0.405256,-1.997477,-0.865411,-0.146783,2.251500,-0.608794,-0.197936,0.261800,1.472660,1.074396,0.202803,0.712741,-0.710911,0.665530,-0.510507,-0.218714,0.682048,-0.124974
-0.705480,-0.597698,-0.196714,0.664811,-0.904974,0.157856,-0.120178,-0.089998,0.224663,1.787172,0.796959,0.462310,-2.174426,-0.854523,-0.169258,2.251500,-0.547032,-0.214985,0.261800,1.537537,1.104447,0.180566,0.573571,-0.685711,0.700762,-0.520188,-0.290154,0.686187,-0.203248
-0.749469,-0.613617,-0.222882,0.712147,-0.924914,0.188145,-0.166557,-0.069143,0.198520,1.778867,0.874246,0.486762,-2.320545,-0.834443,-0.215580,2.251500,-0.506426,-0.235513,0.261800,1.584284,1.120439,0.175609,0.506023,-0.692261,0.706405,-0.520933,-0.332875,0.696982,-0.290354
-0.787580,-0.630128,-0.240948,0.756682,-0.940578,0.212786,-0.205210,-0.048157,0.175763,1.771228,0.951222,0.503400,-2.446283,-0.817806,-0.264812,2.251500,-0.475708,-0.251489,0.261800,1.626338,1.131368,0.170812,0.450723,-0.701236,0.709925,-0.521492,-0.369663,0.704450,-0.364434
-0.813937,-0.647824,-0.242808,0.795615,-0.947688,0.226131,-0.228412,-0.026909,0.159777,1.764922,1.027576,0.504411,-2.531258,-0.808054,-0.319863,2.251500,-0.464762,-0.258361,0.261800,1.659008,1.132170,0.166334,0.419918,-0.715059,0.709200,-0.521680,-0.394587,0.705262,-0.412463
-0.838947,-0.676883,-0.206371,0.820395,-0.952911,0.219890,-0.249039,-0.000858,0.158026,1.764520,1.108363,0.492932,-2.622373,-0.800189,-0.372096,2.251500,-0.481679,-0.261111,0.261800,1.704320,1.164937,0.128393,0.422549,-0.734946,0.688743,-0.525621,-0.408946,0.697384,-0.468624
-0.863284,-0.711623,-0.150784,0.838099,-0.957189,0.203856,-0.268379,0.027596,0.163391,1.767070,1.191366,0.475208,-2.716558,-0.793267,-0.422920,2.251500,-0.512528,-0.261800,0.261800,1.755954,1.213686,0.073720,0.441897,-0.757865,0.658419,-0.531439,-0.418022,0.685161,-0.528851
-0.862924,-0.722840,-0.174063,0.852767,-0.958027,0.231403,-0.277014,0.040468,0.168080,1.760793,1.243606,0.479740,-2.744869,-0.789843,-0.455170,2.251500,-0.494103,-0.261576,0.261800,1.766508,1.216095,0.116684,0.408065,-0.759517,0.663885,-0.517241,-0.422897,0.694009,-0.545156
-0.863385,-0.737236,-0.186498,0.864705,-0.959196,0.244809,-0.284445,0.054501,0.171144,1.756106,1.293137,0.482957,-2.770388,-0.787068,-0.483979,2.251500,-0.484480,-0.261499,0.261800,1.776757,1.221756,0.143022,0.391275,-0.763173,0.661974,-0.510485,-0.422819,0.699536,-0.564772
-0.865486,-0.757992,-0.177244,0.871184,-0.961026,0.229931,-0.289469,0.070858,0.170955,1.754600,1.337253,0.483543,-2.790319,-0.785590,-0.505908,2.251500,-0.492460,-0.261718,0.261800,1.786395,1.233921,0.136109,0.408566,-0.770835,0.645312,-0.518616,-0.412836,0.698421,-0.591012
-0.864200,-0.775790,-0.173495,0.878349,-0.961412,0.220995,-0.289145,0.082891,0.171754,1.748224,1.371894,0.486314,-2.803780,-0.781606,-0.521501,2.251500,-0.504064,-0.261795,0.261800,1.792461,1.248025,0.130814,0.416228,-0.775768,0.628578,-0.525422,-0.407593,0.701319,-0.611015
-0.861221,-0.792109,-0.172499,0.885856,-0.961074,0.215031,-0.286147,0.092763,0.173047,1.739413,1.401796,0.490178,-2.814006,-0.776368,-0.533926,2.251500,-0.517480,-0.261800,0.261800,1.796742,1.263099,0.126329,0.419076,-0.779338,0.611808,-0.531566,-0.404720,0.706224,-0.627899
-0.857876,-0.805826,-0.170981,0.885298,-0.957439,0.206849,-0.284177,0.105063,0.175726,1.732585,1.422294,0.497012,-2.813913,-0.772575,-0.543076,2.251500,-0.541415,-0.261800,0.261800,1.796684,1.281462,0.120641,0.415748,-0.777202,0.594388,-0.541822,-0.405842,0.716582,-0.642259
-0.856897,-0.821168,-0.167940,0.884226,-0.954663,0.198214,-0.283009,0.117954,0.177491,1.726833,1.442639,0.503904,-2.812142,-0.769162,-0.552620,2.251500,-0.569938,-0.261800,0.261800,1.795592,1.300612,0.113174,0.408900,-0.773208,0.575603,-0.553036,-0.408157,0.727431,-0.656056
-0.860652,-0.839761,-0.161853,0.882126,-0.953605,0.188674,-0.283447,0.132026,0.177429,1.723235,1.462681,0.510908,-2.807015,-0.766509,-0.562948,2.251500,-0.607641,-0.261800,0.261800,1.792434,1.321335,0.102149,0.395012,-0.765498,0.554088,-0.566167,-0.412856,0.739263,-0.668730
-0.865182,-0.860517,-0.145260,0.879916,-0.953132,0.170048,-0.283177,0.147461,0.175405,1.720528,1.483881,0.518861,-2.796812,-0.764918,-0.570290,2.251500,-0.672132,-0.261800,0.261800,1.786196,1.349838,0.071980,0.366330,-0.750556,0.525675,-0.581676,-0.422192,0.759148,-0.689230
-0.870100,-0.882354,-0.123415,0.877652,-0.952953,0.146880,-0.282552,0.163578,0.172400,1.718268,1.505661,0.527288,-2.784070,-0.763858,-0.576137,2.251500,-0.750018,-0.261800,0.261800,1.778417,1.382231,0.032239,0.330250,-0.731997,0.493814,-0.598374,-0.433844,0.783059,-0.713643
-0.874516,-0.894796,-0.123309,0.877316,-0.946953,0.148616,-0.287114,0.174566,0.173775,1.715132,1.522501,0.543506,-2.752635,-0.765469,-0.584071,2.251500,-0.830821,-0.261800,0.261800,1.757523,1.392892,0.044293,0.245120,-0.696082,0.466947,-0.600738,-0.451446,0.815710,-0.730911
-0.881470,-0.910617,-0.109548,0.876901,-0.941367,0.133204,-0.293017,0.188718,0.174906,1.713838,1.541133,0.567944,-2.701903,-0.768640,-0.593283,2.251500,-0.955556,-0.261800,0.261800,1.739065,1.399799,0.034882,0.137893,-0.653042,0.430596,-0.604063,-0.463936,0.859190,-0.760298
-0.893497,-0.933195,-0.068478,0.876329,-0.936610,0.083498,-0.301602,0.209199,0.175548,1.716227,1.563350,0.608822,-2.612578,-0.774933,-0.605054,2.251500,-1.168156,-0.261800,0.261800,1.725477,1.399198,-0.017457,-0.013525,-0.595749,0.375278,-0.609306,-0.466201,0.924332,-0.813927
-0.911226,-0.953305,-0.040390,0.874366,-0.928777,0.053849,-0.313822,0.224030,0.213711,1.717386,1.588501,0.665526,-2.518098,-0.779868,-0.618457,2.179209,-1.370185,-0.261800,0.261800,1.735728,1.372822,-0.070850,-0.133553,-0.566060,0.340903,-0.607465,-0.471832,0.977245,-0.861514
-0.931805,-0.972181,-0.018794,0.871707,-0.919407,0.034228,-0.327859,0.236037,0.270636,1.717929,1.615120,0.730143,-2.421040,-0.784126,-0.632676,2.070773,-1.566928,-0.261800,0.261800,1.757900,1.333559,-0.124769,-0.237886,-0.550174,0.316998,-0.602081,-0.479146,1.024044,-0.906082
-0.959383,-0.990345,-0.010084,0.860672,-0.911866,0.029338,-0.346381,0.243097,0.380320,1.717235,1.632434,0.773848,-2.349411,-0.784597,-0.643061,1.914496,-1.740149,-0.261800,0.261739,1.759889,1.301289,-0.122925,-0.252512,-0.623930,0.386579,-0.601005,-0.492051,1.057641,-0.953964
